session_id,auction_tier,round,event_choice,own_bid,bankroll,initial_bankroll,rounds_remaining,opponent_bid_count,opponent_bid_min,opponent_bid_median,opponent_bid_mean,opponent_bid_max,opponent_bid_sum,imputed_zero_row_count,alignment_status,alignment_confidence,alignment_observed_round,map_status,map_exact_counts_safe,map_track_count,map_rows,map_height_exact,map_canvas_height_exact,map_event_hint_count,map_protocol_matched_item_count,map_protocol_unmatched_item_count,map_protocol_conflict_count,map_protocol_usable_for_live_inference
session_c69ae1bca2cffd20,S,2,2,500000,56844171,56844171,4,3,1000000,3000000,2666666.666667,4000000,8000000,0,verified,0.9776663720607758,2,lower_bound,false,6,11,false,true,0,6,0,0,false
session_c69ae1bca2cffd20,S,3,3,500000,56844171,56844171,3,3,1690000,3500000,3230000.0,4500000,9690000,0,verified,0.9796205560366312,3,lower_bound,false,14,11,false,true,0,14,0,0,false
session_c69ae1bca2cffd20,S,4,1,845000,56844171,56844171,2,3,3293339,3500000,3764446.333333,4500000,11293339,0,verified,0.9708662390708923,4,exact_candidate,true,19,11,false,true,0,19,0,0,false
session_c69ae1bca2cffd20,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_95c950ee0efcf9b8,S,1,2,500000,56824171,56844171,5,3,0,1600000,1533333.333333,3000000,4600000,1,verified,0.9730083167552948,1,lower_bound,false,3,10,false,true,0,3,0,0,false
session_95c950ee0efcf9b8,S,2,3,1,56824171,56844171,4,3,1600000,3000000,2533333.333333,3000000,7600000,0,verified,0.9776663720607758,2,lower_bound,false,5,10,false,true,0,5,0,0,false
session_95c950ee0efcf9b8,S,3,1,800000,56824171,56844171,3,3,0,1600000,1533333.333333,3000000,4600000,1,verified,0.9796205560366312,3,exact_candidate,true,5,10,false,true,0,5,0,0,false
session_95c950ee0efcf9b8,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_95c950ee0efcf9b8,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_03baa1622b55e402,S,1,3,500000,56814189,56844171,5,3,2000000,2000000,2333333.333333,3000000,7000000,0,verified,0.9730083167552948,1,lower_bound,false,4,10,false,true,0,4,0,0,false
session_03baa1622b55e402,S,2,1,1000000,56814189,56844171,4,3,0,2000000,1444444.333333,2333333,4333333,1,verified,0.9776663720607758,2,lower_bound,false,6,10,false,true,0,6,0,0,false
session_03baa1622b55e402,S,3,2,1000000,56814189,56844171,3,3,0,0,744411.0,2233233,2233233,2,verified,0.9796205560366312,3,exact_candidate,true,10,10,false,true,0,10,0,0,false
session_03baa1622b55e402,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_03baa1622b55e402,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_79aac62c6c84c7e3,S,1,1,500000,56794189,56844171,5,3,3000000,3000000,3061822.666667,3185468,9185468,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_79aac62c6c84c7e3,S,2,2,1135883,56794189,56844171,4,3,3000000,3185468,3395156.0,4000000,10185468,0,verified,0.9776663720607758,2,lower_bound,false,7,10,false,true,0,7,0,0,false
session_79aac62c6c84c7e3,S,3,3,1135883,56794189,56844171,3,3,3185468,3500000,3395156.0,3500000,10185468,0,verified,0.9796205560366312,3,lower_bound,false,10,10,false,true,0,10,0,0,false
session_79aac62c6c84c7e3,S,4,1,1135883,56794189,56844171,2,3,3500009,3600000,3650003.333333,3850001,10950010,0,verified,0.9708662390708923,4,lower_bound,false,14,10,false,false,0,14,0,0,false
session_79aac62c6c84c7e3,S,5,2,1135883,56794189,56844171,1,3,3888888,4000000,3962963.0,4000001,11888889,0,verified,0.971848863363266,5,lower_bound,false,16,11,false,true,0,16,0,0,false
session_9313955f503cd82a,S,1,2,500000,56774189,56844171,5,3,1200000,2222222,2140740.666667,3000000,6422222,0,verified,0.9730083167552948,1,lower_bound,false,5,10,false,true,0,5,0,0,false
session_9313955f503cd82a,S,2,3,600000,56774189,56844171,4,3,2500000,3000000,3018518.333333,3555555,9055555,0,verified,0.9776663720607758,2,lower_bound,false,12,12,false,true,0,12,0,0,false
session_9313955f503cd82a,S,3,1,1111111,56774189,56844171,3,3,0,4000000,2851855.333333,4555566,8555566,1,verified,0.9796205560366312,3,lower_bound,false,15,12,false,true,0,15,0,0,false
session_9313955f503cd82a,S,4,2,1111111,56774189,56844171,2,3,0,4500000,3129629.666667,4888889,9388889,1,verified,0.9708662390708923,4,lower_bound,false,20,12,false,true,0,20,0,0,false
session_9313955f503cd82a,S,5,3,600000,56774189,56844171,1,3,0,5000000,3444444.333333,5333333,10333333,1,verified,0.971848863363266,5,lower_bound,false,26,12,false,true,0,26,0,0,false
session_ac6194f657abf8ac,S,1,3,500000,56754189,56844171,5,3,2500000,3000000,3000000.0,3500000,9000000,0,verified,0.9730083167552948,1,exact_candidate,true,4,12,false,true,0,4,0,0,false
session_ac6194f657abf8ac,S,2,1,1135083,56754189,56844171,4,3,3000000,3500000,3333333.333333,3500000,10000000,0,verified,0.9776663720607758,2,lower_bound,false,8,12,false,true,0,8,0,0,false
session_ac6194f657abf8ac,S,3,2,1135083,56754189,56844171,3,3,3000000,3500000,3333333.333333,3500000,10000000,0,verified,0.9796205560366312,3,lower_bound,false,10,14,false,true,0,10,0,0,false
session_ac6194f657abf8ac,S,4,3,1135083,56754189,56844171,2,3,3249643,3500000,3533214.666667,3850001,10599644,0,verified,0.9708662390708923,4,lower_bound,false,16,15,false,true,0,16,0,0,false
session_ac6194f657abf8ac,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0088cafd0eb5f3c8,S,1,1,500000,56734189,56844171,5,3,1000000,2000001,1666667.333333,2000001,5000002,0,verified,0.9730083167552948,1,lower_bound,false,5,10,false,true,0,5,0,0,false
session_0088cafd0eb5f3c8,S,2,2,500000,56734189,56844171,4,3,1666666,2111111,2112592.333333,2560000,6337777,0,verified,0.9776663720607758,2,lower_bound,false,6,10,false,true,0,6,0,0,false
session_0088cafd0eb5f3c8,S,3,3,833333,56734189,56844171,3,3,2222222,2500000,2462962.666667,2666666,7388888,0,verified,0.9796205560366312,3,lower_bound,false,12,10,false,true,0,12,0,0,false
session_0088cafd0eb5f3c8,S,4,1,1000000,56734189,56844171,2,3,2000002,2666666,2518518.666667,2888888,7555556,0,verified,0.9708662390708923,4,lower_bound,false,13,10,false,true,0,13,0,0,false
session_0088cafd0eb5f3c8,S,5,2,1000000,56734189,56844171,1,3,1600000,2888888,2462962.666667,2900000,7388888,0,verified,0.971848863363266,5,lower_bound,false,14,10,false,true,0,14,0,0,false
session_ae01cefa84e771fc,S,1,2,500000,56714189,56844171,5,3,3000000,3000000,3866666.666667,5600000,11600000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_ae01cefa84e771fc,S,2,3,1134283,56714189,56844171,4,3,4800000,4800000,5066666.666667,5600000,15200000,0,verified,0.9776663720607758,2,lower_bound,false,7,17,false,true,0,7,0,0,false
session_ae01cefa84e771fc,S,3,1,1134283,56714189,56844171,3,3,4800000,4800000,5066666.666667,5600000,15200000,0,verified,0.9796205560366312,3,lower_bound,false,11,17,false,true,0,11,0,0,false
session_ae01cefa84e771fc,S,4,2,1134283,56714189,56844171,2,3,4800000,5300000,5266666.666667,5700000,15800000,0,verified,0.9708662390708923,4,exact_candidate,true,12,17,false,true,0,12,0,0,false
session_ae01cefa84e771fc,S,5,3,1134283,56714189,56844171,1,3,4800000,5300000,5266666.666667,5700000,15800000,0,verified,0.971848863363266,5,exact_candidate,true,22,17,false,true,0,22,0,0,false
session_da948f21ec5dd3ba,S,1,3,500000,56774646,56844171,5,3,2000000,3000000,2833333.333333,3500000,8500000,0,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,0,false
session_da948f21ec5dd3ba,S,2,1,1000000,56774646,56844171,4,3,2000000,3000000,2666666.666667,3000000,8000000,0,verified,0.9776663720607758,2,lower_bound,false,4,10,false,true,0,4,0,0,false
session_da948f21ec5dd3ba,S,3,2,1000000,56774646,56844171,3,3,2000000,3000000,2833333.333333,3500000,8500000,0,verified,0.9796205560366312,3,exact_candidate,true,6,10,false,true,0,6,0,0,false
session_da948f21ec5dd3ba,S,4,3,1000000,56774646,56844171,2,3,2000000,3300001,3300000.333333,4600000,9900001,0,verified,0.9708662390708923,4,exact_candidate,true,8,10,false,true,0,8,0,0,false
session_da948f21ec5dd3ba,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_fa665e82ab7fa139,S,1,1,500000,56829755,56844171,5,3,1500000,1800000,2100000.0,3000000,6300000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_fa665e82ab7fa139,S,2,2,750000,56829755,56844171,4,3,1800000,3840000,3546666.666667,5000000,10640000,0,verified,0.9776663720607758,2,lower_bound,false,6,10,false,true,0,6,0,0,false
session_fa665e82ab7fa139,S,3,3,900000,56829755,56844171,3,3,3500000,3954600,4151533.333333,5000000,12454600,0,verified,0.9796205560366312,3,lower_bound,false,8,10,false,true,0,8,0,0,false
session_fa665e82ab7fa139,S,4,1,900000,56829755,56844171,2,3,3500000,3954600,4318201.666667,5500005,12954605,0,verified,0.9708662390708923,4,lower_bound,false,11,10,false,true,0,11,0,0,false
session_fa665e82ab7fa139,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_95c76b79e5ba9afe,S,1,2,500000,56809755,56844171,5,3,1000000,1200000,1400000.0,2000000,4200000,0,verified,0.9730083167552948,1,lower_bound,false,3,10,false,true,0,3,0,0,false
session_95c76b79e5ba9afe,S,2,3,500000,56809755,56844171,4,3,1000000,1200000,1400000.0,2000000,4200000,0,verified,0.9776663720607758,2,lower_bound,false,5,10,false,true,0,5,0,0,false
session_95c76b79e5ba9afe,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_95c76b79e5ba9afe,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_95c76b79e5ba9afe,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_121b52bd164e7547,S,1,3,500000,56997427,56997427,5,3,0,2000000,1333333.666667,2000001,4000001,1,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,0,false
session_121b52bd164e7547,S,2,1,1,56997427,56997427,4,3,0,2000001,1366667.0,2100000,4100001,1,verified,0.9776663720607758,2,lower_bound,false,5,10,false,true,0,5,0,0,false
session_121b52bd164e7547,S,3,2,1,56997427,56997427,3,3,0,2100000,1477777.666667,2333333,4433333,1,verified,0.9796205560366312,3,lower_bound,false,7,10,false,true,0,7,0,0,false
session_121b52bd164e7547,S,4,3,1,56997427,56997427,2,3,2100000,2333333,2588888.666667,3333333,7766666,0,verified,0.9708662390708923,4,exact_candidate,true,7,10,false,true,0,7,0,0,false
session_121b52bd164e7547,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_f94652b8b6c84065,S,1,1,500000,57038739,57038739,5,3,3333333,4000000,4444444.333333,6000000,13333333,0,verified,0.9730083167552948,1,lower_bound,false,22,10,false,false,0,6,8,0,false
session_f94652b8b6c84065,S,2,2,1140774,57038739,57038739,4,3,3333333,4000000,4444444.333333,6000000,13333333,0,verified,0.9776663720607758,2,lower_bound,false,37,13,false,true,0,11,9,0,false
session_f94652b8b6c84065,S,3,3,1140774,57038739,57038739,3,3,4000000,4333333,4577777.666667,5400000,13733333,0,verified,0.9796205560366312,3,lower_bound,false,50,17,false,true,0,24,0,0,false
session_f94652b8b6c84065,S,4,1,1140774,57038739,57038739,2,3,4000000,5243334,5081144.666667,6000100,15243434,0,verified,0.9708662390708923,4,lower_bound,false,55,19,false,true,0,29,0,0,false
session_f94652b8b6c84065,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_997545e229428ac5,S,1,2,500000,57044462,57044462,5,3,1000000,4000000,3000000.0,4000000,9000000,0,verified,0.9730083167552948,1,lower_bound,false,16,10,false,true,0,16,0,0,false
session_997545e229428ac5,S,2,3,500000,57044462,57044462,4,3,1000000,4000000,3000000.0,4000000,9000000,0,verified,0.9776663720607758,2,lower_bound,false,18,10,false,true,0,18,0,0,false
session_997545e229428ac5,S,3,1,500000,57044462,57044462,3,3,0,4000000,2666669.666667,4000009,8000009,1,verified,0.9796205560366312,3,lower_bound,false,18,10,false,true,0,18,0,0,false
session_997545e229428ac5,S,4,2,500000,57044462,57044462,2,3,0,0,1333336.333333,4000009,4000009,2,verified,0.9708662390708923,4,exact_candidate,true,19,10,false,true,0,19,0,0,false
session_997545e229428ac5,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0be69e1de6bdfd2b,S,1,3,500000,57123610,57123610,5,3,0,0,1516628.0,4549884,4549884,2,verified,0.9730083167552948,1,lower_bound,false,4,10,false,true,0,3,1,0,false
session_0be69e1de6bdfd2b,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0be69e1de6bdfd2b,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0be69e1de6bdfd2b,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_0be69e1de6bdfd2b,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4316bacb08cd9a9f,S,1,1,500000,57103610,57123610,5,3,1777777,2000000,2925925.666667,5000000,8777777,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_4316bacb08cd9a9f,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4316bacb08cd9a9f,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4316bacb08cd9a9f,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4316bacb08cd9a9f,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_45c84665836d1c5b,S,1,2,500000,57083610,57123610,5,3,114514,256257,623590.333333,1500000,1870771,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_45c84665836d1c5b,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_45c84665836d1c5b,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_45c84665836d1c5b,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_45c84665836d1c5b,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_45372c9de351250d,S,1,3,500000,57113937,57123610,5,3,1500000,2500000,2500000.0,3500000,7500000,0,verified,0.9730083167552948,1,exact_candidate,true,1,10,false,true,0,1,0,0,false
session_45372c9de351250d,S,2,1,750000,57113937,57123610,4,3,0,3000000,2166666.666667,3500000,6500000,1,verified,0.9776663720607758,2,exact_candidate,true,11,10,false,true,0,11,0,0,false
session_45372c9de351250d,S,3,2,750000,57113937,57123610,3,3,0,3500000,2666666.666667,4500000,8000000,1,verified,0.9796205560366312,3,lower_bound,false,15,13,false,true,0,15,0,0,false
session_45372c9de351250d,S,4,3,750000,57113937,57123610,2,3,0,3500000,2566666.666667,4200000,7700000,1,verified,0.9708662390708923,4,lower_bound,false,23,13,false,true,0,22,0,0,false
session_45372c9de351250d,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_b2f3d46851b1bb64,S,1,1,500000,57093937,57123610,5,3,3000000,3600000,3700000.0,4500000,11100000,0,verified,0.9730083167552948,1,lower_bound,false,3,10,false,true,0,3,0,0,false
session_b2f3d46851b1bb64,S,2,2,1141878,57093937,57123610,4,3,3888888,4444444,4259277.0,4444499,12777831,0,verified,0.9776663720607758,2,lower_bound,false,8,13,false,true,0,8,0,0,false
session_b2f3d46851b1bb64,S,3,3,1141878,57093937,57123610,3,3,4200000,4444444,4381481.333333,4500000,13144444,0,verified,0.9796205560366312,3,lower_bound,false,16,13,false,true,0,16,0,0,false
session_b2f3d46851b1bb64,S,4,1,1141878,57093937,57123610,2,3,4200000,4444444,4381481.333333,4500000,13144444,0,verified,0.9708662390708923,4,exact_candidate,true,23,13,false,true,0,23,0,0,false
session_b2f3d46851b1bb64,S,5,2,1141878,57093937,57123610,1,3,114514,4444444,3064097.0,4633333,9192291,0,verified,0.971848863363266,5,lower_bound,false,31,13,false,true,0,31,0,0,false
session_cbdaa0353d0eb004,S,1,2,500000,57400732,57400732,5,3,2000000,2500000,2388888.666667,2666666,7166666,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_cbdaa0353d0eb004,S,2,3,1000000,57400732,57400732,4,3,2000000,2000000,2222222.0,2666666,6666666,0,verified,0.9776663720607758,2,lower_bound,false,4,10,false,true,0,4,0,0,false
session_cbdaa0353d0eb004,S,3,1,1000000,57400732,57400732,3,3,2000000,2600000,2422222.0,2666666,7266666,0,verified,0.9796205560366312,3,lower_bound,false,5,10,false,true,0,5,0,0,false
session_cbdaa0353d0eb004,S,4,2,1000000,57400732,57400732,2,3,2000000,2500000,2388888.666667,2666666,7166666,0,verified,0.9708662390708923,4,exact_candidate,true,6,10,false,true,0,6,0,0,false
session_cbdaa0353d0eb004,S,5,3,1000000,57400732,57400732,1,3,2500000,2666666,2622222.0,2700000,7866666,0,verified,0.971848863363266,5,exact_candidate,true,12,10,false,true,0,12,0,0,false
session_2b7176a8e7df6795,S,1,3,500000,57382605,57400732,5,3,0,2000000,1407407.333333,2222222,4222222,1,verified,0.9730083167552948,1,lower_bound,false,2,10,false,true,0,2,0,0,false
session_2b7176a8e7df6795,S,2,1,1,57382605,57400732,4,3,0,2000000,1333333.333333,2000000,4000000,1,verified,0.9776663720607758,2,lower_bound,false,6,10,false,true,0,6,0,0,false
session_2b7176a8e7df6795,S,3,2,1,57382605,57400732,3,3,886,1111111,1111406.333333,2222222,3334219,0,verified,0.9796205560366312,3,exact_candidate,true,8,10,false,true,0,8,0,0,false
session_2b7176a8e7df6795,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_2b7176a8e7df6795,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_6b9ba1ea313f8084,S,1,1,500000,57391838,57400732,5,3,2359296,3333333,3564209.666667,5000000,10692629,0,verified,0.9730083167552948,1,lower_bound,false,3,10,false,true,0,3,0,0,false
session_6b9ba1ea313f8084,S,2,2,1147836,57391838,57400732,4,3,2026730,3000000,2869083.666667,3580521,8607251,0,verified,0.9776663720607758,2,lower_bound,false,7,10,false,true,0,7,0,0,false
session_6b9ba1ea313f8084,S,3,3,1147836,57391838,57400732,3,3,2000000,3114514,2898345.0,3580521,8695035,0,verified,0.9796205560366312,3,lower_bound,false,10,10,false,true,0,10,0,0,false
session_6b9ba1ea313f8084,S,4,1,1147836,57391838,57400732,2,3,3180000,3543125,3722523.0,4444444,11167569,0,verified,0.9708662390708923,4,lower_bound,false,15,10,false,false,0,15,0,0,false
session_6b9ba1ea313f8084,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4510f8220f9280db,S,1,2,500000,57371838,57400732,5,3,2100000,3000000,2700000.0,3000000,8100000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_4510f8220f9280db,S,2,3,1050000,57371838,57400732,4,3,3000000,3000000,3120000.0,3360000,9360000,0,verified,0.9776663720607758,2,exact_candidate,true,5,16,false,true,0,4,1,0,false
session_4510f8220f9280db,S,3,1,1147436,57371838,57400732,3,3,3000000,3300000,3220000.0,3360000,9660000,0,verified,0.9796205560366312,3,lower_bound,false,10,21,false,true,0,9,0,0,false
session_4510f8220f9280db,S,4,2,1147436,57371838,57400732,2,3,3630002,3700001,3776667.666667,4000000,11330003,0,verified,0.9708662390708923,4,lower_bound,false,17,21,false,true,0,16,0,0,false
session_4510f8220f9280db,S,5,3,1147436,57371838,57400732,1,3,3630002,4000000,4035668.333333,4477003,12107005,0,verified,0.971848863363266,5,lower_bound,false,32,21,false,true,0,31,0,0,false
session_32168b65f72580e3,S,1,3,500000,57351838,57400732,5,3,0,2000000,1500000.0,2500000,4500000,1,verified,0.9730083167552948,1,lower_bound,false,3,10,false,true,0,3,0,0,false
session_32168b65f72580e3,S,2,1,1,57351838,57400732,4,3,0,2000000,1500000.0,2500000,4500000,1,verified,0.9776663720607758,2,lower_bound,false,5,12,false,false,0,5,0,0,false
session_32168b65f72580e3,S,3,2,1,57351838,57400732,3,3,0,2600000,1950000.0,3250000,5850000,1,verified,0.9796205560366312,3,lower_bound,false,23,15,false,true,0,23,0,0,false
session_32168b65f72580e3,S,4,3,1,57351838,57400732,2,3,0,3000000,2083333.333333,3250000,6250000,1,verified,0.9708662390708923,4,lower_bound,false,24,15,false,true,0,24,0,0,false
session_32168b65f72580e3,S,5,1,1,57351838,57400732,1,3,0,3000000,2133333.333333,3400000,6400000,1,verified,0.971848863363266,5,lower_bound,false,32,17,false,true,0,31,0,0,false
session_9224b5d2e7a93790,S,1,1,500000,57331838,57400732,5,3,1666666,2000000,1888888.666667,2000000,5666666,0,verified,0.9730083167552948,1,lower_bound,false,1,10,false,true,0,1,0,0,false
session_9224b5d2e7a93790,S,2,2,833333,57331838,57400732,4,3,0,2000000,1333333.333333,2000000,4000000,1,verified,0.9776663720607758,2,lower_bound,false,4,10,false,false,0,4,0,0,false
session_9224b5d2e7a93790,S,3,3,833333,57331838,57400732,3,3,2600000,2600001,2733333.666667,3000000,8200001,0,verified,0.9796205560366312,3,lower_bound,false,8,10,false,false,0,8,0,0,false
session_9224b5d2e7a93790,S,4,1,1000000,57331838,57400732,2,3,2860000,3100000,3203333.333333,3650000,9610000,0,verified,0.9708662390708923,4,lower_bound,false,11,10,false,false,0,11,0,0,false
session_9224b5d2e7a93790,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_67d2e197f769a7cd,S,1,2,500000,57401088,57401088,5,3,0,2000002,2166667.333333,4500000,6500002,1,verified,0.9730083167552948,1,lower_bound,false,18,11,false,false,0,8,3,0,false
session_67d2e197f769a7cd,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_67d2e197f769a7cd,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_67d2e197f769a7cd,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_67d2e197f769a7cd,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_fb1998f141e5a755,S,1,3,500000,57405632,57405632,5,3,2000000,2699999,2899999.666667,4000000,8699999,0,verified,0.9730083167552948,1,lower_bound,false,6,10,false,true,0,6,0,0,false
session_fb1998f141e5a755,S,2,1,1000000,57405632,57405632,4,3,2500000,2699999,2899999.666667,3500000,8699999,0,verified,0.9776663720607758,2,lower_bound,false,8,10,false,true,0,8,0,0,false
session_fb1998f141e5a755,S,3,2,1148112,57405632,57405632,3,3,2500000,2699999,2899999.666667,3500000,8699999,0,verified,0.9796205560366312,3,exact_candidate,true,11,10,false,true,0,11,0,0,false
session_fb1998f141e5a755,S,4,3,1148112,57405632,57405632,2,3,2500000,2500000,2833333.333333,3500000,8500000,0,verified,0.9708662390708923,4,lower_bound,false,14,14,false,true,0,14,0,0,false
session_fb1998f141e5a755,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_6e2162809be3c75a,S,1,1,500000,57385632,57405632,5,3,6,1200000,1066668.666667,2000000,3200006,0,verified,0.9730083167552948,1,lower_bound,false,1,10,false,true,0,1,0,0,false
session_6e2162809be3c75a,S,2,2,3,57385632,57405632,4,3,0,1500000,1000000.0,1500000,3000000,1,verified,0.9776663720607758,2,lower_bound,false,2,10,false,true,0,2,0,0,false
session_6e2162809be3c75a,S,3,3,3,57385632,57405632,3,3,1400000,1500000,1616666.666667,1950000,4850000,0,verified,0.9796205560366312,3,lower_bound,false,6,10,false,false,0,6,0,0,false
session_6e2162809be3c75a,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_6e2162809be3c75a,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_be78be358f7704e1,S,1,2,500000,57365632,57405632,5,3,0,2000000,1666666.666667,3000000,5000000,1,verified,0.9730083167552948,1,lower_bound,false,3,13,false,true,0,3,0,0,false
session_be78be358f7704e1,S,2,3,1,57365632,57405632,4,3,0,3000000,2000000.0,3000000,6000000,1,verified,0.9776663720607758,2,lower_bound,false,8,14,false,true,0,8,0,0,false
session_be78be358f7704e1,S,3,1,1,57365632,57405632,3,3,0,3000001,2300003.333333,3900009,6900010,1,verified,0.9796205560366312,3,lower_bound,false,22,14,false,false,0,22,0,0,false
session_be78be358f7704e1,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_be78be358f7704e1,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_40e83c6721bbf37d,S,1,3,500000,57345632,57405632,5,3,1000000,2300000,2100000.0,3000000,6300000,0,verified,0.9730083167552948,1,lower_bound,false,4,10,false,true,0,4,0,0,false
session_40e83c6721bbf37d,S,2,1,500000,57345632,57405632,4,3,1000000,2300000,2433333.333333,4000000,7300000,0,verified,0.9776663720607758,2,lower_bound,false,11,10,false,true,0,11,0,0,false
session_40e83c6721bbf37d,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_40e83c6721bbf37d,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_40e83c6721bbf37d,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_22860e391c099e37,S,1,1,500000,57325632,57405632,5,3,1000000,1500000,3500000.0,8000000,10500000,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_22860e391c099e37,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_22860e391c099e37,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_22860e391c099e37,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_22860e391c099e37,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4c37e747731e604d,S,1,2,500000,57989806,57989806,5,3,0,1000000,1166666.666667,2500000,3500000,1,verified,0.9730083167552948,1,lower_bound,false,7,10,false,true,0,7,0,0,false
session_4c37e747731e604d,S,2,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4c37e747731e604d,S,3,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4c37e747731e604d,S,4,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_4c37e747731e604d,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_335aba174d368ef5,S,1,3,500000,58003000,58003000,5,3,1500000,2000000,1833333.333333,2000000,5500000,0,verified,0.9730083167552948,1,lower_bound,false,5,10,false,true,0,5,0,0,false
session_335aba174d368ef5,S,2,1,750000,58003000,58003000,4,3,2000000,2400000,2533333.333333,3200000,7600000,0,verified,0.9776663720607758,2,lower_bound,false,7,10,false,true,0,7,0,0,false
session_335aba174d368ef5,S,3,2,1000000,58003000,58003000,3,3,2400000,2600000,2600000.0,2800000,7800000,0,verified,0.9796205560366312,3,lower_bound,false,9,10,false,false,0,9,0,0,false
session_335aba174d368ef5,S,4,3,1000000,58003000,58003000,2,3,2400000,2600000,2796000.666667,3388002,8388002,0,verified,0.9708662390708923,4,exact_candidate,true,12,10,false,true,0,12,0,0,false
session_335aba174d368ef5,S,5,,,,,,0,,,,,,,,,,,,,,,,,,,,
session_51c28be3f669900a,S,1,1,500000,57983000,58003000,5,3,10,3333333,3111114.333333,6000000,9333343,0,verified,0.9730083167552948,1,lower_bound,false,0,10,false,true,0,0,0,0,false
session_51c28be3f669900a,S,2,2,5,57983000,58003000,4,3,10,5333333,3814818.0,6111111,11444454,0,verified,0.9776663720607758,2,lower_bound,false,2,11,false,true,0,2,0,0,false
session_51c28be3f669900a,S,3,3,5,57983000,58003000,3,3,10,5555555,4074077.0,6666666,12222231,0,verified,0.9796205560366312,3,lower_bound,false,6,12,false,true,0,6,0,0,false
