session_id,round,scope,option_index,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,selected,capture_sequence
session_d8562f19255643ce,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6263
session_28ddf824db6d10e2,1,public,0,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,True,6287
session_28ddf824db6d10e2,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,6287
session_28ddf824db6d10e2,1,personal_option,2,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,False,6287
session_28ddf824db6d10e2,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6287
session_28ddf824db6d10e2,2,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,6302
session_28ddf824db6d10e2,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,True,6302
session_28ddf824db6d10e2,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,False,6302
session_28ddf824db6d10e2,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6302
session_28ddf824db6d10e2,3,public,0,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,True,6317
session_28ddf824db6d10e2,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6317
session_28ddf824db6d10e2,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6317
session_28ddf824db6d10e2,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6317
session_28ddf824db6d10e2,4,public,0,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,True,6334
session_28ddf824db6d10e2,4,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6334
session_28ddf824db6d10e2,4,personal_option,2,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,6334
session_28ddf824db6d10e2,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6334
session_9dd6c07aafbb3c6a,1,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6355
session_9dd6c07aafbb3c6a,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,True,6355
session_9dd6c07aafbb3c6a,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6355
session_9dd6c07aafbb3c6a,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6355
session_9dd6c07aafbb3c6a,2,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,6370
session_9dd6c07aafbb3c6a,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,False,6370
session_9dd6c07aafbb3c6a,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6370
session_9dd6c07aafbb3c6a,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6370
session_9dd6c07aafbb3c6a,3,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,6385
session_9dd6c07aafbb3c6a,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6385
session_9dd6c07aafbb3c6a,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6385
session_9dd6c07aafbb3c6a,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6385
session_02b7ad0d6a543cd7,1,public,0,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,True,6406
session_02b7ad0d6a543cd7,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6406
session_02b7ad0d6a543cd7,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,6406
session_02b7ad0d6a543cd7,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6406
session_02b7ad0d6a543cd7,2,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,6421
session_02b7ad0d6a543cd7,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,False,6421
session_02b7ad0d6a543cd7,2,personal_option,2,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,False,6421
session_02b7ad0d6a543cd7,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6421
session_02b7ad0d6a543cd7,3,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,6436
session_02b7ad0d6a543cd7,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6436
session_02b7ad0d6a543cd7,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6436
session_02b7ad0d6a543cd7,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6436
session_03ecc9eedece1218,1,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6459
session_03ecc9eedece1218,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,6459
session_03ecc9eedece1218,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,6459
session_03ecc9eedece1218,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6459
session_cd43ff0b504f514e,1,public,0,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,True,6477
session_cd43ff0b504f514e,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,True,6477
session_cd43ff0b504f514e,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,6477
session_cd43ff0b504f514e,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6477
session_1c29bad84c358737,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,6498
session_1c29bad84c358737,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6498
session_1c29bad84c358737,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,True,6498
session_1c29bad84c358737,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6498
session_b0693eb033344557,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,6520
session_b0693eb033344557,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,6520
session_b0693eb033344557,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,6520
session_b0693eb033344557,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6520
session_b0693eb033344557,2,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,6535
session_b0693eb033344557,2,personal_option,1,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6535
session_b0693eb033344557,2,personal_option,2,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,False,6535
session_b0693eb033344557,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6535
session_b0693eb033344557,3,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,6550
session_b0693eb033344557,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6550
session_b0693eb033344557,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6550
session_b0693eb033344557,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6550
session_b0693eb033344557,4,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,6565
session_b0693eb033344557,4,personal_option,1,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,False,6565
session_b0693eb033344557,4,personal_option,2,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,6565
session_b0693eb033344557,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6565
session_57d513d673333cd7,1,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,6586
session_57d513d673333cd7,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,True,6586
session_57d513d673333cd7,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6586
session_57d513d673333cd7,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6586
session_57d513d673333cd7,2,public,0,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,True,6601
session_57d513d673333cd7,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,False,6601
session_57d513d673333cd7,2,personal_option,2,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,True,6601
session_57d513d673333cd7,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6601
session_57d513d673333cd7,3,public,0,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,True,6616
session_57d513d673333cd7,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6616
session_57d513d673333cd7,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6616
session_57d513d673333cd7,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6616
session_57d513d673333cd7,4,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,6631
session_57d513d673333cd7,4,personal_option,1,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,True,6631
session_57d513d673333cd7,4,personal_option,2,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,6631
session_57d513d673333cd7,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6631
session_57d513d673333cd7,5,public,0,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,True,6647
session_57d513d673333cd7,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,False,6647
session_57d513d673333cd7,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,True,6647
session_57d513d673333cd7,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,False,6647
session_6b2e9b4efc892a8b,1,public,0,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,True,6668
session_6b2e9b4efc892a8b,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6668
session_6b2e9b4efc892a8b,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,True,6668
session_6b2e9b4efc892a8b,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6668
session_6b2e9b4efc892a8b,2,public,0,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,True,6683
session_6b2e9b4efc892a8b,2,personal_option,1,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,False,6683
session_6b2e9b4efc892a8b,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6683
session_6b2e9b4efc892a8b,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6683
session_6b2e9b4efc892a8b,3,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6698
session_6b2e9b4efc892a8b,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6698
session_6b2e9b4efc892a8b,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6698
session_6b2e9b4efc892a8b,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6698
session_66b6668cf4b791bb,1,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6719
session_66b6668cf4b791bb,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,6719
session_66b6668cf4b791bb,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6719
session_66b6668cf4b791bb,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,6719
session_a9c5676f2993d6a8,1,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,6741
session_a9c5676f2993d6a8,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,True,6741
session_a9c5676f2993d6a8,1,personal_option,2,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,False,6741
session_a9c5676f2993d6a8,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6741
session_a974db790ba3f39e,1,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,6764
session_a974db790ba3f39e,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,6764
session_a974db790ba3f39e,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,6764
session_a974db790ba3f39e,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6764
session_327e0053e0bed047,1,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,6786
session_327e0053e0bed047,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,6786
session_327e0053e0bed047,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6786
session_327e0053e0bed047,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6786
session_c223e8cc592b97a2,1,public,0,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,True,6808
session_c223e8cc592b97a2,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,True,6808
session_c223e8cc592b97a2,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,6808
session_c223e8cc592b97a2,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6808
session_c223e8cc592b97a2,2,public,0,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,True,6823
session_c223e8cc592b97a2,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,6823
session_c223e8cc592b97a2,2,personal_option,2,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,True,6823
session_c223e8cc592b97a2,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6823
session_c223e8cc592b97a2,3,public,0,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,True,6838
session_c223e8cc592b97a2,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6838
session_c223e8cc592b97a2,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6838
session_c223e8cc592b97a2,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,6838
session_c223e8cc592b97a2,4,public,0,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,True,6853
session_c223e8cc592b97a2,4,personal_option,1,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,True,6853
session_c223e8cc592b97a2,4,personal_option,2,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,False,6853
session_c223e8cc592b97a2,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6853
session_6500242321c30076,1,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,6873
session_6500242321c30076,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,6873
session_6500242321c30076,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,True,6873
session_6500242321c30076,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6873
session_6500242321c30076,2,public,0,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,True,6889
session_6500242321c30076,2,personal_option,1,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,False,6889
session_6500242321c30076,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,False,6889
session_6500242321c30076,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6889
session_6500242321c30076,3,public,0,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,True,6902
session_6500242321c30076,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6902
session_6500242321c30076,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6902
session_6500242321c30076,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,6902
session_6500242321c30076,4,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,6915
session_6500242321c30076,4,personal_option,1,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,False,6915
session_6500242321c30076,4,personal_option,2,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,True,6915
session_6500242321c30076,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6915
session_79054b883e7a0d20,1,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6934
session_79054b883e7a0d20,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,6934
session_79054b883e7a0d20,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,6934
session_79054b883e7a0d20,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6934
session_7f8f77f2866b2dfa,1,public,0,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,True,6955
session_7f8f77f2866b2dfa,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,True,6955
session_7f8f77f2866b2dfa,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,6955
session_7f8f77f2866b2dfa,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,6955
session_493c15ffba352e5e,1,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,6976
session_493c15ffba352e5e,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,6976
session_493c15ffba352e5e,1,personal_option,2,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,True,6976
session_493c15ffba352e5e,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6976
session_493c15ffba352e5e,2,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,6992
session_493c15ffba352e5e,2,personal_option,1,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,False,6992
session_493c15ffba352e5e,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,6992
session_493c15ffba352e5e,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,6992
session_493c15ffba352e5e,3,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,7007
session_493c15ffba352e5e,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,7007
session_493c15ffba352e5e,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,7007
session_493c15ffba352e5e,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,7007
session_493c15ffba352e5e,4,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,7022
session_493c15ffba352e5e,4,personal_option,1,1905,quality_average_area,计算本局所有彩色品质藏品的平均占用格数,quality,彩,quality_彩_average_area,100,False,7022
session_493c15ffba352e5e,4,personal_option,2,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,True,7022
session_493c15ffba352e5e,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,7022
session_493c15ffba352e5e,5,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,7038
session_493c15ffba352e5e,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,False,7038
session_493c15ffba352e5e,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,False,7038
session_493c15ffba352e5e,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,True,7038
session_3dab54067a607e83,1,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,7060
session_3dab54067a607e83,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,7060
session_3dab54067a607e83,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,False,7060
session_3dab54067a607e83,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,7060
session_3bfd7126b569ee85,1,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,7081
session_3bfd7126b569ee85,1,personal_option,1,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,True,7081
session_3bfd7126b569ee85,1,personal_option,2,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,False,7081
session_3bfd7126b569ee85,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,7081
session_3bfd7126b569ee85,2,public,0,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,True,7096
session_3bfd7126b569ee85,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,7096
session_3bfd7126b569ee85,2,personal_option,2,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,True,7096
session_3bfd7126b569ee85,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,7096
session_3bfd7126b569ee85,3,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,7111
session_3bfd7126b569ee85,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,7111
session_3bfd7126b569ee85,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,7111
session_3bfd7126b569ee85,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,7111
session_3bfd7126b569ee85,4,public,0,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,True,7126
session_3bfd7126b569ee85,4,personal_option,1,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,True,7126
session_3bfd7126b569ee85,4,personal_option,2,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,7126
session_3bfd7126b569ee85,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,7126
session_f0793ebe079168cd,1,public,0,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,True,7148
session_f0793ebe079168cd,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,7148
